,age,race,sex,priors_count,c_charge_degree,days_served
1657,32.469513,1.0011884,0.99732995,3.2069125,0.8697207,0.44266933
1658,34.886166,0.9835799,1.0028826,0.031017503,1.0012112,8.752965
1659,26.991774,1.0007124,0.9979048,5.051743,0.0013280652,6.735724
1660,37.8091,-0.00010848356,0.9988402,9.739685,0.0006626688,22.286154
1661,22.040718,0.0013356177,1.0027183,1.9589852,-0.00018559473,1.9425511
1662,40.805485,0.0015365748,0.99917555,2.1399548,0.0040387353,2.2839932
1663,37.410175,0.0001836388,0.25249785,2.5256352,0.0011720202,1.3412156
1664,37.42437,0.9746238,1.0005599,1.602288,0.7256268,-0.6227413
1665,38.68515,-0.016105417,0.9921304,3.1761467,0.6095374,1.0809503
1666,29.152908,-0.001371953,0.99754006,1.3323398,0.0016560099,1.4424262
1667,29.196259,0.0037678748,0.999595,-0.03181628,-0.0018000164,0.6615414
1668,49.637245,-0.0016256304,0.99582547,0.7874512,0.0027881109,1.7304168
1669,21.817347,-0.00028506233,0.99887645,1.0507,-0.0012038209,7.7452025
1670,25.28154,0.001964119,0.9987074,1.9239124,0.0017609439,8.541945
1671,32.53789,-0.0013367565,0.9964904,1.2679799,0.97164536,46.500908
1672,28.168379,1.0047721,0.7269209,-0.040886916,0.99042493,0.42471164
1673,42.957733,1.001905,0.97284245,3.5647955,0.0043731174,1.4010291
1674,20.959444,0.011065689,0.998359,-0.19415669,-0.008563445,0.9260029
1675,43.92048,-0.0024850399,0.9983995,11.569454,0.6269742,10.30117
1676,27.63746,0.5081967,0.78032035,5.359266,0.03449343,2.6044717
1677,40.254498,-0.006757352,0.9916769,0.2345726,0.009599104,3.7920604
1678,20.07224,-0.0024378926,0.99453026,0.2991111,1.0094867,116.679565
1679,20.135197,0.984863,-0.41580987,0.4378719,-0.0054959813,7.995899
1680,27.12884,-0.0016884835,0.9970164,2.6150217,0.00063414796,1.1143212
1681,46.937008,0.0039171246,1.0013293,1.6106672,0.22001031,2.5454755
1682,26.206161,1.0015235,0.78449005,6.94286,0.0013063393,8.491907
1683,28.654705,0.0029238134,1.0029877,12.922699,0.1449349,2.1990361
1684,19.956795,0.0014217166,1.0009713,-0.5463694,-0.003751681,138.50562
1685,45.584682,1.0032679,1.0024675,-0.15294151,-0.00091745035,1.7584653
1686,31.96972,-0.0011536212,0.9962143,22.546873,-0.0020063973,4.654979
1687,47.250893,0.9941666,0.98753864,0.20730324,0.9966398,2.4858136
1688,38.791016,-0.000439796,0.9994028,13.866357,0.00024850588,23.383728
1689,48.693653,-0.0051659676,0.73059756,8.522177,0.99274397,1.5958657
1690,37.197617,0.0010538666,1.0017346,-0.002144137,0.000119789656,7.40282
1691,35.844707,0.00024729656,1.0012828,-0.05608753,-0.00030784387,2.9315257
1692,50.62359,0.0009988217,0.99693036,16.167583,0.29512545,37.99503
1693,28.151289,0.003980961,0.87773573,0.04139348,0.5544324,1.5135627
1694,23.64017,0.00017490672,0.9992691,-0.13514785,-0.00065170304,5.178696
1695,35.09821,-0.00077104877,0.99825746,4.2377195,5.192977e-05,1.0944476
1696,24.126497,0.0007443993,0.99743104,0.6984615,0.001795157,3.364365
1697,34.422142,0.8268115,0.98996407,1.5938082,0.0049806675,1.3309302
1698,29.127672,-0.00080046366,0.9987498,3.9533343,0.00015817505,2.5150027
1699,27.44472,-0.0038807124,0.996406,0.75188273,0.003544017,1.1611228
1700,30.833035,0.0023378402,0.9966781,-0.10330657,0.99298894,0.020166826
1701,46.957367,1.0005485,1.0086954,-0.07398275,1.0025038,1.9738593
1702,23.57782,0.006129351,0.949722,0.13408633,0.9989058,3.0197597
1703,25.212803,0.99907434,-0.019170828,4.427663,0.02090703,2.1936374
1704,20.549608,-0.003916535,0.9979265,0.98214,0.2739574,2.0655732
1705,32.567993,-0.0015321703,0.9992717,3.130311,-0.0003198542,3.4571233
1706,55.50352,1.001448,-0.0722341,0.8463463,0.00035633068,3.2543797
1707,47.0121,-0.00037509514,0.9988904,15.805029,-0.0004390337,48.896866
1708,39.549927,0.99737006,0.99228525,2.0972555,0.58041084,9.694502
1709,43.65484,1.0009314,0.01272332,2.075028,0.7294571,1.9283004
1710,37.310658,1.002733,0.90995634,2.9590335,0.0020626925,3.8318849
1711,49.57068,-0.000553015,0.9994824,1.21928,0.0003128193,0.59075016
1712,29.44461,0.009578434,0.9943686,11.33568,0.004228129,92.76979
1713,29.709541,0.31679392,0.9986799,2.5989447,0.0068326434,-0.12578349
1714,23.217026,1.002598,0.9975891,1.6031446,0.00086091383,1.062119
1715,21.74614,-0.00082978915,0.99674237,1.2008786,0.8913161,1.9414887
1716,25.004404,1.00485,0.10709571,5.6902943,0.0059458157,3.3474278
1717,48.85862,1.0007175,0.9984621,-0.066784896,1.0020589,23.700531
1718,40.635834,-0.0005074472,0.9988512,1.0790639,0.00031615715,12.004653
1719,34.732544,-0.00044364049,0.9989672,10.490492,0.0022882961,4.1783404
1720,56.624863,0.91331786,0.99801683,0.51323384,0.0055894395,3.671249
1721,27.762403,-0.00048426105,0.99847263,5.253584,0.0013170383,1.5477796
1722,23.51498,-0.0009884568,0.9996166,1.3029587,-0.00090704934,3.4387689
1723,24.229315,0.00019791411,0.99864936,1.0768223,0.9997035,2.2170281
1724,30.173048,0.97625333,0.8427407,4.6435895,0.0042359373,2.524078
1725,33.814312,-0.0015971692,0.9990781,14.431418,1.0000262,3.140595
1726,50.816685,1.001116,0.9987808,0.93662065,0.00065569504,2.2984223
1727,28.538223,0.61342317,0.9983456,1.1071143,0.9991806,7.170695
1728,20.073584,0.7421495,0.999593,2.7036936,0.0019811236,3.78342
1729,31.203949,-0.0029481382,0.41709518,7.1523824,0.51885355,4.6442304
1730,24.564587,-3.6093723e-05,0.9962925,0.10060831,0.37945843,1.6336541
1731,21.30799,0.00086426426,0.997411,0.63808507,-0.0018376269,2.01055
1732,41.184853,-0.00015598847,0.9993466,0.5995185,0.0012649439,11.000282
1733,23.055824,-0.00036606504,0.99681765,0.88519377,0.0022390925,10.137923
1734,42.143555,0.49306545,0.99692124,11.768281,0.0024428212,0.26800293
1735,40.073215,0.001356688,0.9980717,1.9043373,0.99795043,1.5825305
1736,50.359177,-0.00078100275,1.0001432,15.418194,0.0018962167,0.77398247
1737,20.724615,0.00038060235,0.9961853,3.0873804,-0.0021755553,1.1772017
1738,24.455925,0.0012288658,0.9959102,6.953984,-0.0036461807,2.2807622
1739,34.017887,-0.00080162595,1.0007137,0.327903,-0.0011915722,2.1365008
1740,18.854652,1.0026454,0.9979304,1.5483834,0.0031549179,1.2584767
1741,24.306978,0.0015052228,0.75578773,0.5468907,-0.00036899824,3.2188983
1742,46.021442,0.09219521,1.0047084,23.136162,0.7035413,2.6884465
1743,43.89133,0.9953996,0.9975536,-0.09619979,0.9996666,1.2558951
1744,57.383812,1.000027,1.0023581,2.7879367,1.0022861,1.7504735
1745,27.404512,-0.00026613785,0.9968094,11.951672,-0.0019239642,14.001096
1746,35.35815,0.0014946727,1.0013226,17.644342,0.71950847,3.6930518
1747,64.31279,1.0007634,0.99993825,0.8514325,-0.0028016723,113.67833
1748,35.68957,0.0009839205,1.00035,9.28858,0.29032356,4.463157
1749,32.95646,0.00046938346,1.0022017,13.756689,0.0015328667,34.980846
1750,35.90942,0.9957116,0.86875904,1.144556,-0.0022527135,2.3464522
1751,22.959698,0.0034316152,0.8130566,0.108548366,0.99273527,1.3266416
1752,27.872984,0.95586205,0.9988695,0.50367516,0.0068657836,2.1200624
1753,37.70062,0.997829,0.99885523,11.701636,0.41633314,2.1965203
1754,44.00312,1.0028731,1.0002867,1.5256356,0.0018410526,0.07125897
1755,21.512152,0.016777243,1.009426,1.9595203,1.1028788,2.642301
1756,27.185352,0.9995734,0.9725546,18.915081,-0.0041326443,1.2485118
1757,44.857624,0.032193,0.99900544,3.00827,0.0030198835,1.4665084
1758,40.409855,0.997747,0.99850774,0.64900607,0.16873291,1.6066232
1759,46.382126,0.42124063,0.9931263,1.6671057,0.00027744393,1.2535882
1760,24.152695,0.007055786,0.9949203,0.21391769,0.28712475,1.6205659
1761,51.559555,0.0023783713,0.99942154,5.8360796,0.0015054188,29.711946
1762,25.880857,-0.0026065737,0.99718076,11.669681,-0.0022253252,6.3909373
1763,54.28897,-0.00052300404,0.99943197,6.2294374,0.0005436681,1.0262828
1764,33.489853,0.98461884,1.011548,-0.056851663,1.0067972,1.1659379
1765,20.319725,0.0050790873,0.99974,-0.046354808,-0.006239013,1.2163539
1766,54.06096,-0.001905355,1.002447,0.14326711,-0.0010675945,1.6936374
1767,21.275242,0.00019845055,0.99521464,0.8033013,-0.002088026,1.7019792
1768,25.972607,0.0018719105,0.998571,0.47212288,0.30982774,3.6148992
1769,25.997786,0.0017948715,0.999319,9.009289,-0.00012041706,21.899593
1770,28.821522,-0.0023234219,0.99935865,7.620735,0.64307284,5.1689143
1771,40.693295,0.99991256,0.9996801,3.218181,0.00050945504,1.9670892
1772,41.020966,1.003412,1.0053058,0.048690997,1.0278451,2.3528447
1773,33.5674,0.23929156,0.26680326,5.4885483,0.0026043796,4.6856008
1774,23.68762,0.0039310423,1.0026606,1.3855529,0.12628745,0.8968176
1775,21.141262,-0.0012806685,1.0013853,-0.034834422,0.002232536,9.165549
1776,31.33817,0.0025224953,1.0024772,2.8261888,1.0067436,1.9285474
1777,26.906696,-0.0050635966,-0.932361,4.0682745,-0.009376393,18.352942
1778,25.064823,0.72068214,0.9985645,3.9193764,0.004005923,0.7799639
1779,28.65616,0.00012308048,0.98443085,-0.784036,-0.0014082947,270.53775
1780,31.060234,1.0042385,0.99396384,1.5884459,0.005855753,1.7612262
1781,51.030087,0.99815536,0.9965992,1.8126518,0.6963356,1.0026813
1782,21.77628,0.0038520365,0.99454015,0.5280494,0.27735373,2.624784
1783,34.702557,-0.0006584556,1.0002027,0.20140333,-0.00019262808,0.93509525
1784,33.953327,0.45832148,1.0018138,1.7135216,0.9972653,1.1590266
1785,19.533741,0.9873415,0.6062396,1.6870772,0.0029358112,17.584217
1786,55.861427,0.99950016,1.0000226,0.3669121,1.0048206,13.548386
1787,45.539726,1.0028081,0.8143864,0.035367213,0.00033785324,2.6878085
1788,31.380661,-0.00031844093,0.999082,2.7869291,0.00076897367,72.94162
1789,24.893026,-0.002044025,0.99785423,1.0960705,0.0007835768,0.07168049
1790,31.098564,0.84291005,1.002421,0.3207409,0.0050096055,1.4955983
1791,47.46716,0.0017605094,0.997532,1.0440683,0.99945104,0.854917
1792,25.235964,-0.0005697043,0.99587625,12.761447,-0.0034111,1.8985429
1793,35.28593,0.9978213,0.9974905,0.12329098,0.0003424428,3.8774276
1794,20.710436,0.6514182,1.0023571,0.17412706,-0.0012288847,3.1634173
1795,35.568268,0.005850908,1.0016547,0.034800492,-0.00062383787,0.9040465
1796,26.10779,0.032381292,1.0027847,-0.15847234,-0.00015707391,1.7671733
1797,41.383446,0.9948652,1.0006897,3.109762,-0.0019579388,18.028282
1798,31.68352,0.9918679,1.0093867,0.6195714,0.78874546,3.1178002
1799,27.390068,-0.0038024515,1.0040855,9.95605,0.041048095,6.7919316
1800,28.309847,-0.0016869636,0.9971385,-0.0032780557,0.99699193,2.452086
1801,31.25981,0.0011369853,1.0050914,3.296896,0.3109987,18.988867
1802,20.529211,0.9983491,0.99599504,2.230065,0.82317525,12.756989
1803,22.729988,0.00021511005,0.73475474,0.109950505,0.02308555,1.7445016
1804,28.59951,0.4146765,1.0069587,-0.17134361,0.023922548,1.0733495
1805,45.48262,0.9997881,1.001579,1.8534358,0.05260636,1.7211156
1806,44.391716,1.003863,0.9923077,0.7277176,0.9931941,0.52833885
1807,29.953226,-0.0019046398,1.0000523,3.089043,-0.00085692183,1.2407336
1808,43.109142,0.0019067196,0.99837923,1.0448837,1.0025162,2.9745002
1809,27.431513,-0.0011265309,1.0034184,6.754471,0.4458841,72.383255
1810,39.932747,1.0013716,1.0014274,-0.038908757,0.997935,4.11657
1811,28.197802,-5.1918756e-05,1.0015918,6.8189883,0.0011728249,33.911022
1812,26.8773,0.00073706795,1.0010346,5.1609335,1.0111243,4.965487
1813,26.540361,0.1360518,0.9980236,3.1422684,0.0046167215,2.547871
1814,49.90484,0.9977349,0.99920356,9.993083,1.0077362,2.382793
1815,33.406475,-0.0020580322,0.99925315,2.0366101,0.99674547,0.8489775
1816,21.60686,0.5244039,0.94102794,1.1256137,1.001498,4.038962
1817,23.637691,0.07000384,1.0029142,1.8759824,8.4235486e-05,23.93707
1818,21.062544,1.0007917,1.0055,-0.024143735,-0.001756952,1.3946004
1819,30.65404,-0.0005850525,0.78027564,8.529408,0.0030354105,2.0385842
1820,25.405745,-0.00022405697,0.9985875,2.4692273,0.00019411666,4.4831033
1821,20.138649,0.004687008,0.868661,0.67220014,0.00041283589,4.1776795
1822,24.434341,1.0040706,0.4995724,-0.47031835,-0.00017453807,114.922035
1823,61.70644,0.9972037,0.9992862,12.490496,-0.00043849726,3.3809953
1824,36.84233,-0.0014714928,0.9960025,2.6247423,0.001271411,5.7193847
1825,36.749054,-0.015690539,1.0048608,1.3404386,-0.0006332256,34.32162
1826,24.711502,-0.0026885003,1.0029273,0.006028852,0.992142,1.4445214
1827,27.316727,1.0009962,0.9998066,3.6037416,0.0030925416,2.5175557
1828,26.306843,0.21810003,0.9964332,0.101207934,0.9975907,1.2341037
1829,31.894737,0.0068620113,1.0004033,8.018274,-0.0022214807,1.625135
1830,44.5432,0.9965009,1.0026612,0.656007,0.15787834,2.727057
1831,33.352417,-0.0021738142,0.9957711,0.04749962,-0.00055556075,1.9884496
1832,26.06181,-0.0056903395,-0.48433626,5.184059,0.99380904,2.0852933
1833,23.709208,1.001308,1.001817,1.0814593,0.0011761925,47.42432
1834,47.257637,0.5265142,1.0021325,0.38988826,-0.0006495275,4.4364047
1835,30.018684,0.061154064,1.0064838,-0.18455629,0.9958883,1.6506486
1836,32.09379,0.995612,1.000024,4.2292953,-0.0006412424,214.46645
1837,25.350048,-0.0012960465,1.0007261,2.721099,-0.00038342256,0.98008865
1838,26.007412,0.17903179,-0.40825784,-0.0048664003,0.9920027,9.389234
1839,42.309,-0.00080553006,0.99773735,18.97659,0.0005049251,47.789
1840,23.241499,0.0018804042,0.9971995,0.3948042,0.48872244,1.5822835
1841,28.95762,0.89291596,0.9986539,2.2426717,0.5818997,1.6686187
1842,36.304485,0.0017401545,1.0014244,2.1883342,0.001274868,2.4302917
1843,29.507563,0.9811191,0.9982776,1.0757775,0.6489461,1.9717231
1844,28.284208,0.0012209682,0.8824267,0.12041851,0.0019311152,2.3811374
1845,45.729145,0.37223226,1.0017216,-0.38063148,0.001600071,258.87173
1846,22.18923,1.0022933,0.00047140618,-0.08404306,-0.001517699,0.9753918
1847,30.607536,-0.00044802143,0.99788517,4.2577753,0.0027964853,1.272285
1848,29.881393,-0.0018962355,1.0009245,0.0013300987,-0.001083658,3.6833024
1849,40.408836,0.9985594,1.0023907,1.4021661,0.4287982,5.009087
1850,57.892014,0.0036406487,0.99666154,0.7628457,0.0012239359,4.979302
1851,21.709675,0.7735744,1.0012885,0.24653478,0.9958761,4.2456117
1852,27.666178,0.49137333,0.9721742,2.7646759,0.9965167,1.5835757
1853,24.71879,0.43845984,0.9978843,1.7705863,0.005510076,1.5253482
1854,27.615685,-0.0019546777,0.9996754,4.7782655,0.00011341196,65.21269
1855,21.061037,0.00023406433,0.99793655,0.20682783,-0.003500507,147.74133
1856,26.508383,0.0001939504,0.9989068,4.4206476,0.69024,2.4947362
1857,41.4798,-0.0011334451,0.991149,-0.07814244,0.9976015,0.7474875
1858,31.788286,0.027535733,1.0044944,-0.054475106,0.49143654,0.8896317
1859,24.566229,-0.0027633042,1.0009282,1.4821389,-0.0010681608,198.17346
1860,50.335835,0.9493472,0.99692297,6.529961,0.0027825974,1.7045417
1861,26.972391,0.000519362,0.85838485,0.27978584,0.0036079728,6.989014
1862,50.47221,0.5324819,0.99597013,5.583999,0.3011649,1.1815104
1863,43.291134,1.001261,1.0000744,3.8300936,1.0003618,1.6285367
1864,45.252884,0.9920575,0.99454427,0.16699143,0.19007033,1.086226
1865,25.087124,0.99885,0.9987488,1.9127536,0.015442803,7.145617
1866,24.830553,0.95194936,1.002588,0.11351391,-0.004647867,0.01697297
1867,25.467142,1.0002557,0.9976085,3.4134471,-0.003122226,0.4830069
1868,40.89962,0.0022149652,1.0002404,4.236861,0.00050060375,10.38467
1869,23.479292,0.0027958422,0.9986064,1.9630831,0.0008075677,10.237346
1870,30.882887,0.99473614,0.9883671,0.20504399,0.9953301,0.4126534
1871,36.902493,-0.0014531644,0.9990268,6.421444,0.00016014201,6.708998
1872,42.56639,1.0015764,1.0038786,-0.37898782,0.9982181,15.768178
1873,29.264584,0.8310343,0.9993808,2.204175,0.0039309105,2.0713353
1874,34.85004,-5.2514803e-05,0.9992749,11.611663,1.0007446,1.9619536
1875,26.411669,0.033514347,-1.6293495,1.3937759,-0.012948827,2.3495917
1876,26.850317,-0.0005561144,1.0039144,9.684761,0.9951429,44.510616
1877,44.76116,0.0002171068,0.9907264,2.221623,0.84473693,3.480207
1878,51.65293,0.9976819,0.9978916,2.4140306,1.0015982,4.0138135
1879,22.694735,0.48651695,0.99952495,2.348638,0.0030308806,5.006739
1880,35.716206,0.0014089613,0.9988517,5.44906,0.0006062828,5.71376
1881,41.015285,0.05410647,0.99978304,6.6083465,-0.003076569,3.3103318
1882,35.88407,-0.00051027845,0.9999564,3.0231116,-0.00081114547,1.5684676
1883,25.898802,1.0031133,1.0003636,1.0384164,0.0012346349,1.8496699
1884,30.794935,0.0015935866,0.80862224,0.3079767,0.000860884,4.750273
1885,34.145626,-0.0029335946,1.0003371,2.2494879,0.14642891,2.691916
1886,34.733437,0.9989498,1.0100719,1.7164863,-0.0016283252,1.7928348
1887,47.139988,0.0011107592,0.9990444,19.419575,0.0010973356,4.023934
1888,29.486946,0.002462682,1.0044646,-0.005141297,0.00073270424,16.292465
1889,27.847015,-0.0018311174,0.99413973,0.2897193,0.2772989,2.358046
1890,20.627995,-0.0033420057,0.9998543,1.9137458,0.8762666,2.177507
1891,44.919052,0.0015692381,1.0004387,7.068171,-0.0007740118,14.390275
1892,42.4133,-0.001905802,1.0005187,2.9396944,0.99814713,1.4478669
1893,25.40306,0.748155,-0.18988371,3.387478,0.0007529698,9.484558
1894,24.71406,1.0018322,1.0014278,2.2113867,-3.452677e-05,0.5590891
1895,25.253792,0.0029384762,1.0002307,1.3156228,0.09412126,85.43301
1896,35.253407,1.0017297,0.9428004,2.4139316,0.7067719,1.1204696
1897,23.744366,0.0028021305,0.99814034,3.0458074,0.0005343698,4.3003926
1898,53.787903,0.9992956,0.9969123,0.27047846,1.0032487,5.091171
1899,26.651604,-0.0030920536,1.0039328,9.810145,-0.0024716116,-1.3703971
1900,25.649515,0.4370959,1.0044662,-0.1176298,0.002998843,0.6427683
1901,23.69441,0.9979906,0.70403415,0.10036536,1.0008066,1.4497447
1902,24.56371,0.004205641,0.9978345,0.9053826,0.005099221,1.9314599
1903,24.188374,0.29569316,0.99991286,3.1349347,0.0016415856,1.1986861
1904,54.533688,0.99549526,1.0019706,3.0416024,0.69092405,7.3330493
1905,40.70288,1.0012884,0.99935216,0.86568016,0.0020215355,3.2088475
1906,34.063385,0.8324335,-0.66128755,0.60165113,0.0008055411,22.404829
1907,28.800581,-0.0130292205,0.8677901,15.828818,0.9904017,38.87764
1908,30.620014,0.99562407,0.9994569,3.9176674,0.20518851,6.4838424
1909,56.740345,-0.00015199496,1.0020131,2.4711869,1.0038806,2.3529181
1910,28.180828,0.00039323853,0.9997535,0.71475023,0.0007898353,2.7587867
1911,52.618435,0.45833525,0.99717325,13.62864,0.0023637854,1.9020591
1912,43.249435,1.0031731,0.99992406,1.1235151,0.00091876014,1.2204642
1913,21.915813,1.0196327,0.54181087,-0.05345253,0.0021227144,9.156656
1914,26.105581,-0.00011331154,0.99620956,1.0297959,0.004589065,18.990559
1915,22.599087,-0.001710567,0.9975683,-0.019834558,0.002088263,11.483065
1916,29.589182,1.0043731,0.7595043,3.2969277,0.006039276,3.6022544
1917,52.83618,1.0013471,1.0034349,2.1595087,-0.0011971452,0.7958321
1918,29.739594,-0.001189235,0.9977305,14.046088,0.00067521556,115.5444
1919,51.393536,0.227188,1.0007373,-0.51607114,0.0015528939,147.08923
1920,35.514694,-0.01230559,0.2543394,10.574108,-0.00032676835,1.4772964
1921,33.822975,0.011818525,1.0118507,0.11190268,1.0656513,1.8143268
1922,29.564898,0.0015059678,0.9989388,0.6424658,-0.0005984463,0.015461396
1923,22.979565,1.0023345,-0.1504367,1.4521844,0.99842054,1.5123191
1924,58.41716,0.9957812,0.9976721,5.3577237,0.99976146,87.3641
1925,48.85257,0.19364502,0.33086088,1.7951056,0.0146286925,59.931007
1926,35.191414,0.0021001368,0.9060512,0.20974512,-0.0008786775,2.5109344
1927,28.901667,6.68137e-05,0.9980597,12.5685215,0.0035102211,1.7304978
1928,35.42089,-0.0044996175,0.99920696,-0.30352333,0.81640345,2.5395093
1929,31.138912,1.0028927,1.002041,0.03359147,1.0112731,1.0865674
1930,35.92678,0.00056776096,0.99951184,7.5307546,0.9621979,9.564618
1931,21.846115,0.56969607,0.083205335,2.7966003,0.009599282,2.9434276
1932,24.444103,0.95130086,0.42761052,3.5261428,0.00248219,0.5729708
1933,36.012165,-0.002900365,0.3192859,2.0670626,0.0072771152,4.935826
1934,61.169533,-0.0005984039,0.99912906,6.2498317,-0.00076998846,1.5397658
1935,45.899654,0.9975396,0.998539,4.785941,1.0021324,9.475026
1936,28.1561,-0.0015431376,0.99444616,1.71511,0.0058416566,0.48571628
1937,36.77728,1.00153,0.58915484,1.367326,0.005338325,2.4144197
1938,25.202204,-0.0017418595,1.0006365,6.3782454,0.00031258087,0.52145046
1939,39.79012,1.0001694,1.001104,6.0238523,0.006675019,8.843064
1940,20.775064,0.00042941855,0.9955751,-0.016088763,-0.001079426,3.3052764
1941,21.2845,0.9986909,0.052564017,0.7405991,1.0022267,3.7322097
1942,36.309807,-0.00089156936,0.99705726,0.12232729,0.48730996,31.744501
1943,29.871662,-0.0015236171,0.9996771,2.055028,0.00070340856,1.8067603
1944,34.25142,0.99990153,0.9990356,12.458671,0.00071500166,2.3294015
1945,30.501019,0.9977643,0.9977278,-0.0609527,-2.8298082e-05,0.577908
1946,36.164406,0.00016224073,0.9985854,15.453476,0.00039027553,0.8345246
1947,54.393425,0.99562615,1.00428,0.105753385,0.35601702,1.9594426
1948,21.138783,0.5484703,0.99912775,0.6127414,-0.0023016192,1.5311828
1949,54.353413,0.116111845,0.737179,6.640287,-0.008388446,2.0564942
1950,22.428091,1.0013708,0.9953377,3.2175791,-0.0067631463,0.47123665
1951,24.595669,0.7196737,0.99340636,1.9174095,0.0068265637,10.627348
1952,41.88199,1.0001429,1.0004978,1.0254061,0.0006459199,25.548813
1953,46.658684,0.00044250177,0.99873084,15.680698,-0.00031109233,3.0683064
1954,27.104748,0.7788289,0.9987045,8.796991,0.002501353,5.7760215
1955,43.536064,0.002950546,0.9990845,17.7965,-0.0003621437,76.04788
1956,23.529337,0.00026288317,1.0000455,-0.04006628,-0.002230332,0.7718453
1957,26.853724,0.9953149,1.0073595,-0.0059361844,0.39962137,1.7715955
1958,30.638723,0.0013164548,1.0057573,0.11696931,0.11468212,2.4066987
1959,26.802013,0.99653023,0.9999121,4.393037,0.4741029,11.31484
1960,20.542511,0.0033839613,0.9965726,1.2030098,0.00042174678,0.6911587
1961,44.698788,1.0035298,0.9954739,0.019612035,0.9912297,0.48240036
1962,39.31287,0.9922162,0.99682695,0.73912805,0.9973055,1.4724422
1963,36.05461,0.1152761,0.993565,3.8018003,0.9917585,0.9373326
1964,29.41938,-0.0012697311,1.0009116,4.8816524,0.001023545,49.16503
1965,28.951147,0.99675274,0.35837713,0.0370576,0.4943756,5.1313863
1966,43.559544,0.0021024614,1.0013257,10.916887,0.5764439,1.728951
1967,20.82499,0.98032606,1.0007178,0.6633987,-0.00092016236,2.5308986
1968,67.75338,0.0013540058,0.9997487,0.015170774,0.0026675307,2.766276
1969,32.970634,0.78365785,0.9967845,3.82569,0.9934744,135.81172
1970,40.0555,0.00050112297,0.99880505,5.3791065,0.0018175385,1.9632478
1971,39.51677,0.99593073,-0.47915792,5.348602,0.99372864,56.644978
1972,21.225002,0.00070744444,0.9953373,5.644402,0.0034366392,2.0087457
1973,51.12922,0.021118905,1.001118,0.10726496,0.0013854644,2.0007663
1974,30.274094,-0.00055373023,0.66937983,6.354307,0.0004131935,1.8172917
1975,21.278244,-0.0006573231,0.66853404,0.6689951,0.0011955044,13.625681
1976,41.227043,1.0016979,0.99923843,0.15952797,0.7956612,1.155767
1977,33.898933,0.00072419335,0.6528354,3.9278889,0.99765587,2.2812905
1978,39.91841,0.0034152835,0.9862805,4.1428223,0.993646,6.1984096
1979,41.967777,0.3342951,0.9982693,2.265291,0.9919411,5.9599595
1980,28.767021,1.0000249,1.0006608,1.6626503,0.020497218,5.243489
1981,25.096096,0.0005993514,1.000729,3.6610546,0.0006381415,24.05556
1982,27.66936,-0.004333976,0.9952777,0.43789026,0.41185334,11.984787
1983,39.792347,1.0013447,0.20133132,4.8518744,0.0019762658,3.8373065
1984,26.048094,0.010651168,-1.3902702,1.4889252,0.989983,4.2222
1985,44.496883,0.0055564013,1.0038738,5.574985,0.21589637,1.0873256
1986,20.420498,0.041827884,1.0017095,-0.048030414,0.03195177,2.026998
1987,34.864475,0.9986221,-0.029360242,0.6473035,0.99901736,1.181418
1988,51.067936,1.0109191,1.0000627,0.4946501,1.0414971,2.6607165
1989,27.869593,-0.0014627309,0.99843895,1.7955086,0.46688864,32.657673
1990,48.524803,0.9878303,0.9943591,0.41453692,0.57221836,1.4788632
1991,29.30145,0.5706018,0.9967804,4.263526,0.11581205,5.665725
1992,37.00024,-0.0019229384,0.9990679,1.0041947,0.0028253936,7.582476
1993,57.318947,0.0025227934,1.0008395,6.510279,0.5944832,0.8228287
1994,41.48077,0.99566483,1.0011907,1.7250745,0.0013654671,1.0598283
1995,55.811543,0.00903019,1.0024096,8.764741,0.9999315,5.400026
1996,20.877008,0.16804907,1.0033215,-0.26721147,-0.0002580144,1.8203626
1997,47.55523,0.002642539,1.0000297,0.95964855,0.0033503317,1.8226342
1998,50.07897,0.71714264,0.45492408,0.1970522,0.6548149,0.6960911
1999,42.602802,0.0010596482,0.99250376,0.5257029,0.0017094753,4.713452
2000,34.088406,0.0025150448,0.99721575,0.16604848,0.0011233828,124.82209
2001,35.757717,0.9955426,0.6792116,4.35006,0.9986525,10.301843
2002,26.346369,0.28818613,0.6638626,4.498013,0.0035915517,1.6419482
2003,36.012363,1.0079635,0.421039,1.4282541,0.008760734,42.92024
2004,27.681858,0.9992898,0.9998593,1.8011771,0.3183104,1.8938432
2005,29.172152,0.25878575,1.0003468,1.9419802,0.00942017,0.89026016
2006,33.516277,0.0016453235,0.9938461,0.33731648,0.004706963,40.529934
2007,35.485504,-0.00033182217,-0.08316005,1.7163222,-0.0017859199,3.8560872
2008,42.196564,0.0010353891,1.0034491,2.5682492,0.0018960676,2.079803
2009,21.327703,0.02563661,1.0093553,0.6131081,1.1123239,3.6318793
2010,23.321678,-0.0022077889,1.0060502,7.357387,-0.0027881123,100.750336
2011,37.76026,0.5799591,0.97550017,3.1147594,0.49634793,2.3774238
2012,31.385918,0.42086956,0.9972218,8.6661825,0.0076161763,9.119313
2013,33.331093,0.00079723884,1.0000799,23.419115,0.00105445,3.9102426
2014,39.034588,1.000814,1.0010346,-0.0066447644,7.836443e-05,2.1185594
2015,24.704473,-0.0058338675,-0.854233,0.9727697,0.15773991,2.9718919
2016,26.696733,0.0016956596,0.77426684,3.3680627,0.0011241279,2.3853192
